valor_transacao,tempo_transacao,num_transacoes_mes,origem_internacional,cartao_virtual,fraude
1520.072326461059,79785.87131530848,6,0,0,0
9715.579168529648,26148.68583520311,36,0,1,1
5896.800475332774,25939.642099925564,14,0,0,0
9677.911711796743,32401.975459105543,22,0,1,0
7795.762259278395,66200.66725278462,2,0,0,0
6527.668805526378,33442.86573589748,22,0,0,0
9657.120635409738,79728.10060822198,43,1,0,1
6252.9513738075475,23506.00464433697,35,0,0,1
7664.978548517134,9462.060912997147,43,1,1,1
4755.540858600797,73752.82383793354,44,0,1,0
8653.579918391315,78389.4643931286,5,0,0,0
6829.3275513763565,78842.61946348779,48,0,1,1
4912.847492984783,59494.4288038678,2,0,0,0
8813.829550647895,14934.182308753601,2,0,0,0
285.65697322562386,31261.286085338896,11,0,0,0
6558.569312000736,74838.08345301467,33,0,0,1
3603.044893279706,73203.47295947079,15,0,0,0
5214.323199538644,66131.95579691057,28,0,1,0
1684.485466867868,85308.17630751281,45,0,0,0
8496.349471598314,84153.94688299973,27,0,1,0
6594.272593546213,80087.32197512979,26,0,0,0
5835.365275469418,10473.025283839672,41,0,0,1
9986.920121954192,29291.475008480622,34,0,0,1
4234.517523973099,84896.67574343804,42,0,1,0
491.3928556680893,36541.52689225666,38,0,0,0
7208.952108758594,25539.16890337748,29,0,0,0
2128.929858178313,34053.0745893717,31,0,0,0
4150.711538043202,36455.47699735912,31,0,0,0
5948.26020512418,83986.35536431336,13,0,0,0
6623.56432739808,85445.5597612211,30,0,1,0
9777.199246818009,51717.22436534544,37,0,0,1
8588.207384875108,73374.45013378431,23,0,0,0
7855.325705610102,78779.62140610625,49,0,0,1
3077.4732705699826,71608.18934108815,29,1,0,1
5170.144584104627,16126.233788352796,15,0,1,0
1049.783203517405,3223.3324847649988,25,0,0,0
8624.104481113633,15573.830644806145,27,0,0,0
628.7688273229503,42566.928404256345,32,0,0,0
7072.429378142613,38231.34120033358,19,0,1,0
4696.328691123139,72409.97365948009,33,0,0,0
329.0135847229695,19808.925182121096,36,0,0,0
3595.4710248051683,52936.64658447488,4,0,0,0
9927.989180852444,27704.377241297476,6,0,1,0
2440.6686770982574,7711.877392644321,17,0,0,0
5176.269331148586,37612.965043070704,29,0,1,0
7317.873864397274,76318.06053006998,30,0,0,0
1467.8298857396999,1515.8661368409564,16,0,0,0
11.544556176792742,54711.620356673055,33,0,0,0
9420.061403592037,73715.97987350571,35,0,0,1
5729.668385544662,13482.103711766784,42,0,1,1
4097.794577082412,44712.25295966715,29,0,0,0
5090.444578088599,40987.98605765508,8,0,0,0
4969.659767271101,77241.42457490497,47,0,0,0
1956.1772123274395,75716.98739002069,42,0,0,0
3511.5231786131203,69980.7121723554,41,0,0,0
9729.821979345712,5606.209948234673,31,0,0,1
3088.62755288999,30217.29525484371,15,1,0,1
9417.462489699377,82442.50162809769,30,1,0,1
6043.826184725031,48830.21908691348,41,0,0,1
7083.018051645736,4979.43980009625,34,0,0,1
711.3200927599886,50049.85167696255,29,0,0,0
999.6834076966452,74717.36497944397,26,0,1,0
2807.995065443694,10235.880073258391,37,0,0,0
7849.634970111777,43785.820043265514,7,0,0,0
170.70551715946957,63102.65732447989,32,0,1,0
2861.8282669164137,29563.1557459226,8,0,0,0
9392.46112634502,61094.06316557049,29,0,0,0
1851.3315187250187,2930.886631173879,35,0,0,0
4303.216207378425,27598.640058894172,33,0,0,0
5995.926382847988,9845.768462577817,34,0,0,1
3591.968113266066,61090.20755325473,41,1,0,1
7282.899866833237,38080.88108613064,35,0,0,1
7606.2218585851515,9957.701535317627,1,1,0,1
2081.594179925338,68958.27319217347,11,0,0,0
3157.2378990109046,50990.970722754755,5,0,0,0
9762.376638524289,26336.237466793697,49,0,0,1
8051.772357884263,62456.955080469575,10,0,1,0
3445.675047116285,36635.773170098284,6,0,0,0
2181.771542561309,40533.34655661431,5,0,0,0
8560.755253266205,24177.643189197475,27,0,0,0
9716.302561708837,79432.05585080278,45,0,0,1
4001.124453563238,13035.91628497481,24,0,1,0
690.392415288681,38975.10145356603,34,0,0,0
7082.017887607383,4833.38616609215,44,0,0,1
5403.160018869668,30376.169083290573,34,1,0,1
6523.301083745097,7825.931548128254,27,0,0,0
9133.023068462157,65816.05900794521,43,0,0,1
8040.825545798756,9535.436349305313,26,0,1,0
7692.966872928592,75485.09818406093,13,0,0,0
2181.281315511069,63716.08608544268,10,0,0,0
5129.004882990171,75123.46272133339,45,0,1,1
339.4876167797432,73113.8853579204,42,0,0,0
9428.397437891546,56370.1615504864,28,0,0,0
8235.186630629301,69587.88014014548,48,0,0,1
5121.540113565695,83758.6709908229,42,0,0,1
3598.6620587050393,51251.667368339855,26,0,0,0
7887.493975808619,8939.41019480215,48,0,0,1
4259.766763665166,81710.70578166781,47,0,0,0
5256.941231123525,1673.8660749921544,3,0,0,0
963.7935520313403,71151.9360038799,44,0,1,0
2270.727342678552,84224.35488238574,11,0,1,0
8706.617592041832,50603.70894810708,43,1,0,1
1454.7582207318844,48442.1703778931,17,0,0,0
2288.131704246521,79166.43526810849,34,0,1,0
1399.0685375192409,60889.62246513164,9,0,1,0
3140.129228213524,23837.265376743882,27,0,0,0
6887.109037044074,39856.339236307176,21,0,0,0
8110.863742077306,70450.85610376221,34,0,0,1
6378.712821051712,45614.20346374513,10,0,0,0
2473.8613931235323,77110.58804107978,34,0,0,0
6423.686874584935,60413.92626315473,42,0,0,1
5755.165087739831,13746.45891270177,42,0,0,1
3821.784558981565,13489.276059618232,45,0,1,0
1255.9356269017126,85752.58449895108,22,0,0,0
9519.356491207936,287.8902256191349,2,0,0,0
5519.291950881216,43149.63169148291,18,0,0,0
5653.844507498295,65711.8011880428,1,0,0,0
863.8538156020994,10689.225787228497,13,0,0,0
388.7489754108121,72973.53275730996,46,0,0,0
3664.8175436100037,51298.17836909075,18,0,0,0
4092.9988820090716,35393.4509445845,8,0,0,0
1484.4994810632006,40660.11975463468,34,0,0,0
5280.614916856646,19568.829600407906,48,1,0,1
4428.494937353535,12613.612928313929,40,0,0,0
2029.4040695807169,82796.20276746785,19,0,0,0
2640.4344127694726,78050.49117998075,11,0,1,0
6910.926243886948,50293.20156704061,27,0,0,0
2636.0987707877243,43649.10502556214,47,0,0,0
4697.340184455666,51764.47992217538,42,0,1,0
4621.0931996853105,48177.949675066615,9,0,0,0
8001.882475080952,43705.29042321425,14,0,0,0
6428.4863543732035,32781.40433186309,34,0,1,1
6040.381585353119,4999.022859842152,28,0,0,0
1851.8418339580821,49239.871702741235,27,0,0,0
4048.911286839673,11889.73917856533,11,0,0,0
6517.755393209047,56086.756541951756,1,0,0,0
7484.000784797529,24890.709577955076,9,0,0,0
2727.357420965881,54995.705125271634,41,0,0,0
4202.585017566296,53263.32740211799,1,0,0,0
4059.8696453865336,55625.47185465966,9,0,0,0
5682.593684047486,47461.360012009434,46,0,0,1
5596.778952013442,30410.00865315986,49,0,0,1
1018.9407522865571,37902.33698585483,29,0,0,0
7061.746153758984,82751.29784242091,46,0,0,1
9803.254796940235,82684.10366222964,5,0,0,0
7566.593893533326,59453.63520342856,42,0,0,1
819.2845992395106,52012.03363181504,32,0,0,0
4673.0605098411825,14650.422698366623,37,0,0,0
4734.289569097518,7511.686412823516,32,0,0,0
2700.400230980722,41793.07428107525,5,0,0,0
5384.526102747106,84912.35861307276,22,0,0,0
4883.487039596357,50555.13788160255,40,0,0,0
6839.85982000017,55573.679126720264,31,0,0,1
964.6634956084224,28736.754830734844,44,0,0,0
4474.3957658857735,7631.970939797925,46,0,0,0
551.7043114293592,3043.852569801211,32,0,1,0
172.86580986242205,20483.924907840184,32,0,0,0
8327.933243436184,31129.624606829424,30,0,0,0
6694.568960030315,46218.55599027783,2,0,0,0
177.29729652264592,68490.72143343305,15,0,0,0
356.19714859260273,83426.92295042072,22,0,0,0
2008.1305470722352,12194.371620870374,46,0,1,0
2207.150674352442,318.6216989091008,10,0,0,0
6224.437566605355,25699.964789135458,32,0,1,1
3825.3255360341614,83620.09356679654,27,0,0,0
3730.296945678183,44086.66045878898,23,0,0,0
7324.545946581038,2603.8019434176504,47,0,0,1
7537.081049143368,56848.347801986114,37,0,0,1
8414.17431743143,64394.55894644864,21,0,0,0
9546.69173872524,52572.631246958714,29,0,0,0
7554.178313802728,60771.20764343306,34,0,0,1
7655.829126384455,30532.794446882606,18,0,0,0
9986.677829138942,16475.81056699212,40,0,1,1
365.7523440008115,72662.6173084319,27,0,0,0
4753.834526721003,61151.25353297151,35,0,0,0
9957.120308069305,62420.96231611616,15,0,0,0
1401.3117520278317,75490.96779665418,32,0,0,0
6493.4470772437035,68953.6906999207,44,0,0,1
62.066872190663375,71741.64822063326,1,0,0,0
6664.575174679897,52720.50147114632,20,0,0,0
2929.2403464977306,76275.17333178708,12,0,0,0
465.6588593989938,11754.676847890934,9,0,0,0
6545.319746542002,28545.139487013777,13,0,0,0
9317.97491225027,82782.75498831212,43,0,0,1
7737.391192602893,80845.93483843304,47,0,0,1
6127.3408478120255,32403.8960760744,22,0,1,0
3073.808301143104,19412.726163843083,3,0,0,0
9560.85269287336,5042.342020326634,9,0,1,0
40.63273277223731,1750.1300094059243,17,0,0,0
704.9562279746226,68575.42633058882,40,0,0,0
2446.643969123293,60997.02925368742,43,0,0,0
3775.837086140871,84235.82669211726,20,0,0,0
9907.590293529258,27344.005751209846,2,0,0,0
9393.693565472617,36567.65794276934,13,0,0,0
4527.409885612518,41727.70439830941,42,1,1,1
4366.256545007346,44500.47810254283,45,0,0,0
474.1994880100256,55938.723477672414,40,0,0,0
1981.3463112152456,14471.386086201443,4,0,0,0
1311.004409367222,24147.848422877207,19,0,1,0
4101.812837086968,58222.80073810843,48,0,0,0
1813.5399318018895,63947.13763461759,41,0,1,0
4351.345879321371,85524.62899543472,33,0,1,0
9188.143768698978,12821.597475514925,22,0,0,0
9581.0325344025,41353.06171592212,12,0,0,0
6686.827744168849,5328.327040201657,12,1,1,1
5088.058462401118,84241.0889542461,1,0,0,0
9052.546060694756,24333.79332072546,30,0,0,0
1830.578096600542,38138.17747944856,21,0,1,0
1571.6208416622883,7413.577254664116,3,0,0,0
8019.471810631039,13987.877715320907,15,0,1,0
271.82376615030995,45530.14655632653,33,0,0,0
5648.568808637893,21962.669243629898,3,0,0,0
2201.1255944153586,71424.00919861412,35,0,1,0
4712.249360727313,59015.212961742836,40,0,1,0
7225.416673150367,79485.80057660167,39,0,0,1
4168.013432592989,14868.788544837727,14,0,0,0
2941.662095328633,29607.14991759257,24,0,0,0
7641.852039768456,51833.08856450103,46,0,0,1
6926.365021146524,45080.5880182209,19,0,0,0
4463.835610151988,26229.18738029217,23,0,0,0
2417.169607801017,1965.0386669855593,19,0,0,0
4532.530500741427,35158.86066643088,30,1,0,1
3020.5527471747328,18160.743151690367,23,0,0,0
5692.9409432018765,85021.26676665839,47,0,0,1
4569.061231900794,59513.583208755095,9,1,0,1
6191.52508719783,86166.24740723846,1,0,1,0
7121.610101449949,76742.52399590366,43,0,1,1
4808.278614680543,35391.17911181085,30,0,0,0
1561.7281117915097,55247.7314164809,45,0,0,0
6305.148373685331,46806.76630096008,33,0,0,1
9185.586318149406,79567.63622082071,10,0,0,0
945.4367863412963,4051.0436876742974,24,0,0,0
746.594994965235,82842.99801938703,45,0,0,0
6692.145000991736,68390.43605143481,11,0,0,0
8802.43040416709,80221.66597185141,39,0,0,1
6549.286621887273,22047.352967951003,44,0,0,1
4290.725746315837,28451.738106384746,36,0,0,0
6671.388814246472,45612.71150436523,33,1,0,1
1207.4023373752439,12230.767256682338,11,0,0,0
5473.789174082613,49079.24260189538,33,0,0,1
1585.455070397753,50033.130098313326,21,0,0,0
5301.499424639581,73066.57170388037,45,0,0,1
6474.597098927108,68415.12239267702,23,0,0,0
7583.735712695096,51823.85044689559,48,0,0,1
3479.6759096392557,60259.931599501564,1,0,0,0
9891.517362375658,51331.958899691315,13,0,1,0
4677.505161467352,34604.49149928109,31,0,1,0
4704.640304276393,74554.37529609392,11,0,0,0
6743.7615180550765,85470.65952852734,20,0,0,0
3331.0417946658918,54948.13038589971,46,0,0,0
7307.124620561363,12614.832554252089,38,1,0,1
5861.309060087775,5774.814517208203,37,0,1,1
9911.389510065299,72372.15829373532,47,0,0,1
4939.948426720818,78801.79566830998,30,1,1,1
7703.1626292837755,23773.785828276963,44,0,0,1
7362.564215609737,28489.456210946562,12,0,1,0
4335.897109421893,11760.222926084476,3,0,0,0
8290.722344789468,925.0415255749633,16,0,0,0
6814.928961465141,10480.807510597378,23,0,0,0
2190.2420079954036,60859.84841771609,1,0,0,0
59.37518236679264,8331.276557358851,14,0,1,0
3287.679738668804,12370.711734051965,34,0,0,0
7713.732357619938,16738.451971229573,49,0,0,1
3404.8447760839504,25711.887760925816,26,0,0,0
1308.4991444705602,57475.51785096961,19,0,0,0
8547.294217512332,68535.51513535272,25,0,0,0
3990.6946484516657,50215.60307290279,6,0,0,0
9519.928110174602,81643.89762804743,45,0,0,1
5827.41508556367,37946.998637052064,28,0,0,0
3742.341793083901,2280.840451749675,23,0,0,0
3902.1438051590335,63398.2456619126,7,0,0,0
1067.7795409396274,48640.753513381555,21,0,0,0
6899.156455790074,68053.08240379105,22,0,0,0
4510.57056456319,22753.18619404106,4,0,0,0
2211.6860478000954,18815.17218019629,29,0,0,0
6430.728039752865,13940.251347603458,1,0,0,0
7352.030508579583,72157.86353646363,3,0,0,0
2896.1784863877006,30647.289058470476,5,0,0,0
342.1619802238403,70458.7948785278,13,0,0,0
420.89211781596885,6715.80915779402,37,0,0,0
6476.509944645629,14629.016931464232,25,0,0,0
6853.062330718271,55567.28319164983,41,0,1,1
3100.2882618523367,75708.71888645085,44,0,1,0
8489.01803239327,56555.50209906742,45,0,0,1
6251.492084416415,65928.52997891254,20,0,0,0
1871.8437065776234,85035.6575720404,16,0,1,0
6284.8852290507975,66319.17182352829,6,0,1,0
4950.301066296224,82694.89993911193,1,0,0,0
1791.5457600312673,81017.502831479,14,0,0,0
9265.951103906047,80103.7649640242,17,1,0,1
4271.7186631053155,55114.01383230823,41,0,0,0
4193.627670056203,32375.38392062241,21,0,1,0
796.0864696034708,71093.35089166116,1,0,0,0
5778.8403264554145,11160.194195044767,9,0,0,0
9184.704282088189,22478.67148362434,11,0,0,0
7645.20597626483,63766.014073808896,11,0,0,0
7432.953328466684,3195.411501391708,14,0,1,0
8982.695090165484,67167.7676066376,43,0,0,1
4976.704069085517,7070.918411820973,33,0,0,0
8752.664700955547,32911.3051521053,27,0,0,0
7201.410704776307,79817.47790495752,6,0,0,0
2583.7696945422526,42726.17395629727,25,0,0,0
3413.291731447482,50544.255329843916,7,0,0,0
6021.088864010571,48801.097638617655,13,0,0,0
6315.342416911936,34875.878738507745,27,0,0,0
6363.795821366656,69831.00818630226,37,0,1,1
4636.828503462652,74576.01408514025,43,0,0,0
3236.621072216686,16831.321169146773,30,0,0,0
1133.9412436013893,18146.128999974117,47,0,0,0
83.35914733826044,19203.082233837085,26,0,1,0
147.25504343331738,54826.084530917775,14,0,0,0
2581.943569965167,80531.69661017896,38,0,1,0
8855.661204847953,25075.152329610984,18,0,0,0
124.04500876828048,10033.152268604572,11,0,0,0
6783.045578859672,4122.053459839859,25,0,0,0
8366.687175212714,7387.640562352138,8,0,0,0
2165.908576625234,68997.16646979161,17,0,0,0
3926.325022908247,44687.758463584505,23,0,0,0
135.7969430105893,17206.40053717529,45,0,0,0
633.4861340612998,41150.919553826396,48,0,0,0
5173.346562017125,25334.176070426147,43,0,0,1
1971.1400116177756,32889.18670919035,26,0,0,0
8663.383975129016,1116.312532390849,11,0,1,0
9296.829330131073,84726.8629021476,19,0,1,0
2008.028175662183,74591.16445747597,36,0,1,0
1144.6466586686877,84022.31279549145,25,0,0,0
2391.025315743637,82595.55607928567,29,0,0,0
3507.072396028348,44657.75882512803,46,0,0,0
5503.976439546518,3857.253738775298,9,0,1,0
6113.675205473233,10814.382926686576,32,0,0,1
6767.418689543429,40115.743351764104,5,0,0,0
2378.4175446735057,63173.24751037334,20,0,0,0
2530.5477885885857,41825.68671297996,46,0,0,0
1895.58402374621,39816.885646246024,28,0,1,0
8765.684575113824,48169.308051088025,36,0,0,1
8453.721690031647,66657.63302797718,40,0,0,1
4501.614432423967,28257.940287915368,27,0,1,0
8286.705526057433,39529.917983333304,31,0,0,1
691.1600421448459,81788.67238930558,23,0,0,0
8197.258742678709,1369.8086348910697,26,0,0,0
8080.228282749933,80387.77692710352,45,0,0,1
1948.442493522731,75769.41406496425,9,0,0,0
5099.672425385776,10410.594130134086,40,0,0,1
8867.921063463647,64744.75638081146,41,0,0,1
8392.447873322082,80932.66253676398,35,0,0,1
8142.493491878253,36827.09716911896,16,0,0,0
4481.900912876135,18778.526014305236,24,0,1,0
7217.867934501417,32968.0532735759,49,0,0,1
3487.9928385180447,12831.41980060897,20,0,0,0
2281.422819985715,31034.542924085843,46,0,0,0
7620.884141453715,58618.19934602343,4,0,0,0
4051.369663606142,21594.34398808733,20,0,0,0
8289.156953384118,68875.04986433596,40,0,1,1
1382.0694101457782,56078.00085880792,47,0,0,0
5953.0679165558595,32744.306990311663,16,0,0,0
6615.568814860737,65507.36221804002,9,0,0,0
9040.523571652393,27781.192176820663,37,0,0,1
7924.382121308261,62873.16295546489,42,0,0,1
5922.155362662828,9570.22955042471,17,0,1,0
6978.189510078327,71431.9367876043,27,0,0,0
3444.440123196144,21441.863752200094,14,0,1,0
8197.95610848617,12329.751375200973,7,0,0,0
5044.8487038423855,52005.87387433863,24,0,0,0
1780.2655375535123,77315.76503876613,5,0,0,0
7770.049223951963,36077.80092159291,27,0,0,0
5254.934332923683,67129.006107696,4,0,0,0
3488.3021124091033,14298.812325650206,9,0,0,0
700.2239876445575,18706.069444220313,14,0,1,0
8404.004945388358,61381.73724704017,24,0,1,0
693.3179883731568,39610.11042716244,44,0,0,0
3990.55343932265,21972.858215766213,23,0,1,0
7842.351409386859,63480.05895551953,13,0,0,0
4178.768816567841,24926.511836054433,5,0,0,0
506.0947704150257,32951.39056068639,22,0,0,0
8074.061041039304,62131.2665143312,29,0,1,0
8649.965721467634,36481.91658864425,41,0,0,1
6178.3910696823505,50898.95853529457,17,0,0,0
2591.2174947933026,27845.20160698075,1,0,0,0
5912.707863804847,27473.883761343273,33,0,0,1
7779.5496292167245,2716.5316877314253,24,0,1,0
5098.844733535685,33501.97690693859,14,0,0,0
8062.097552319,37548.91318371189,33,0,0,1
1551.9654100569985,7329.516405269974,36,0,0,0
4992.163502057196,7255.064979347045,20,0,1,0
745.5015545369479,29889.85881987582,15,0,0,0
2135.7054398825744,30514.72194249551,9,0,0,0
8791.634304442414,57730.34441680721,43,0,0,1
5353.880842440707,34150.42783319664,18,0,0,0
1384.4418224591718,59104.17900880115,34,0,0,0
8795.223662693372,45587.90653167768,21,0,0,0
4738.399733142874,16856.246289250957,19,0,0,0
904.8498176573122,74915.47570219604,30,0,0,0
323.9465921130312,79128.78692137807,16,0,0,0
4320.901323336946,60568.87007963991,25,0,0,0
4371.493471358792,31644.693113321184,17,0,0,0
4962.781488457544,27181.973440371083,7,0,0,0
8496.49894089003,16249.5440268299,1,0,0,0
2971.682252772883,69185.66512591622,11,0,0,0
2010.6193964668414,37971.83712722403,12,0,0,0
7653.82634496029,38447.558898620264,34,0,0,1
6388.405937666298,71762.09098581187,35,0,0,1
3031.7665177970566,28070.70039463888,16,0,0,0
1905.4994025146166,60549.3446066002,41,0,0,0
7909.578717429126,36890.28285937554,27,0,0,0
9857.3239428581,42348.92223344135,2,0,0,0
8386.60788447241,68542.86151529776,34,1,0,1
662.2198823214993,6921.729154782851,2,1,0,1
6275.016408353506,34416.29617840082,37,1,0,1
4303.468901057494,38804.807778104165,7,0,0,0
6874.471296734516,44088.69869454759,24,0,0,0
6777.777868719364,83884.3941514572,48,0,1,1
4358.191871653291,15032.230133872281,1,0,0,0
2550.7217181201595,33335.615945033715,27,0,1,0
2898.6655882265663,56942.377367819114,26,1,0,1
8977.198700683944,10821.703198146128,3,0,0,0
8681.641479834074,28805.20826352693,17,0,0,0
8594.847120830627,38493.889443796426,5,0,0,0
5772.158632128775,11478.7721402302,11,0,0,0
2554.3196062540983,60551.33670517029,3,0,0,0
1974.7419033131573,39704.910274461894,9,0,1,0
8630.072555266304,44931.587338300524,37,0,0,1
1390.560323604538,64480.95084064677,26,0,0,0
8507.255335485777,81992.32035814768,10,0,1,0
1544.564319709558,82233.82748313421,10,0,1,0
7380.928311098288,76379.12723150723,25,0,0,0
3373.1282126772385,72347.54296742963,42,0,1,0
6668.075948002181,81015.41247253322,8,0,0,0
3403.0935730771585,61804.920019747085,46,0,0,0
2839.7782380642366,68071.76773597843,3,0,1,0
9244.663525777494,16307.66714232227,6,0,0,0
9304.650853191211,40784.73626007951,45,0,0,1
5951.493078818549,57858.50475669925,34,0,0,1
721.7368394439766,317.9207516139147,23,0,0,0
7393.931334720217,82323.63290140907,42,0,0,1
2233.4972202920517,44475.46435899636,18,0,0,0
1327.1958110023247,44021.539907702725,43,0,1,0
546.1595604905629,31500.694569328207,17,0,0,0
7314.262347040327,37090.56850191141,30,0,0,0
8272.459386548528,30937.553097620545,34,0,0,1
6712.8873606250145,82236.80915541525,17,0,0,0
4519.53783570082,71120.46129100845,10,0,0,0
9456.391197898178,25299.562455034004,31,0,1,1
4637.443337557116,41611.0667677051,44,0,1,0
8395.944321000108,82801.24436401512,48,0,0,1
7960.799047650575,10845.067342278462,12,0,0,0
5444.1581843520835,60766.51343860871,18,0,0,0
2673.1640190207677,28157.114980850965,37,0,0,0
9779.030159115839,52906.38502693045,4,1,0,1
9921.213970568766,75021.04490539807,4,0,0,0
7361.2835743403975,69428.20588754649,43,0,0,1
3539.2356439449645,5555.409066378565,31,0,0,0
187.10393485725422,25216.816464820837,4,0,0,0
9932.066904816666,4055.4161880787465,20,0,0,0
9038.897201201971,45996.392814993196,7,0,0,0
7813.754710267353,78173.00447977369,42,0,0,1
9393.545670482776,36534.783905467404,36,0,0,1
3399.74738529464,52732.758440255704,36,0,0,0
3062.4913450078598,35019.03668417206,22,0,1,0
5714.287640342034,21339.364406814246,38,0,0,1
4792.443189971511,76657.69184878009,10,0,1,0
1477.179776656347,1131.8125018770822,18,0,1,0
5131.6671785508115,79602.73660577105,20,0,0,0
9236.360646740846,66623.18824777554,29,0,0,0
2284.1246420254265,11958.642443375236,47,0,1,0
1892.194822825492,39619.78049518432,3,0,0,0
7958.526668450125,86369.2484713152,36,0,0,1
5559.63642318907,79953.68867776459,4,0,1,0
3765.317941556862,56245.69271558938,33,0,0,0
9781.082182575201,32050.264878481245,31,0,0,1
5872.893783626864,61801.94917765466,5,0,0,0
8927.045565590446,32536.894800527665,19,0,0,0
624.850172112591,41634.13037199593,3,0,0,0
722.8805677492104,4097.655446791164,1,0,0,0
519.4986645823665,46657.02142783337,26,0,0,0
1858.5021442885284,7006.753542569474,1,0,0,0
9217.817905585383,84310.13978081557,20,0,0,0
1399.4842644940006,84013.75974852705,18,0,0,0
6696.045773167575,6176.216473598055,18,0,0,0
7457.028240107734,36742.89480908327,17,0,0,0
6498.808830977788,54169.316573783384,41,0,0,1
1449.0756456024756,6522.723591526079,46,0,1,0
474.67546504813043,77563.16328740682,36,0,0,0
4881.022307441144,63412.874467947346,12,0,1,0
3280.5888554435573,47036.219066398815,20,0,1,0
7113.307006194107,62919.977562674205,26,0,0,0
1482.1611485702977,34365.37229895974,26,0,0,0
3693.552300412944,5301.563630947137,48,0,0,0
9979.219049414036,30492.26781759863,23,0,0,0
8863.911368820933,62184.91969794183,40,0,1,1
8189.849238333435,7726.235322355323,24,0,0,0
9444.407126483127,54053.264602125244,49,0,0,1
1930.1941221263717,78672.6393021717,26,0,0,0
5465.841250050136,78863.38615259825,35,0,0,1
2575.287204627399,63666.59596924863,17,0,0,0
4380.604379435226,50184.856013669945,14,0,0,0
2574.901992817568,23316.706783486134,42,0,0,0
5941.883103392088,10932.499569799773,8,0,0,0
6672.122823102203,25702.411299877087,36,0,0,1
2338.876149676154,55788.4541224416,44,0,0,0
2918.6003552357674,54878.83976355731,39,0,0,0
1871.1852297460057,35346.13247141368,2,0,0,0
4776.3142720233645,4835.088120668405,31,0,0,0
2210.1152630473543,57212.524426665805,9,0,0,0
1911.3158367424571,55939.11425419884,20,0,0,0
2750.7220169977336,13609.597130222495,14,1,1,1
5607.1533077520835,82622.75174522157,25,0,1,0
7571.81761066083,16932.45971969112,40,0,0,1
4340.4202755239985,17530.402790299566,41,0,1,0
9036.7363765022,30968.66218151501,47,0,0,1
7917.679256578471,76720.98668557651,14,0,0,0
8260.242238913217,43643.10673841416,33,0,0,1
1204.8804319700305,40490.25712290783,30,0,0,0
1707.3524729822905,9268.672950219543,43,0,0,0
7681.666159752718,65406.53378667311,35,0,0,1
1526.413963544018,62483.25265388649,36,0,0,0
663.9028779911965,58026.68029607364,48,0,1,0
2700.686329816316,77909.86873766918,5,0,0,0
8110.350208560704,28914.69672857593,13,0,1,0
7826.324184494579,1091.8261873823265,1,0,0,0
6531.202032437945,77124.86900938525,22,0,0,0
8169.015725867117,18066.852325841777,12,0,0,0
2434.3124984853907,5609.379474368729,39,0,1,0
8560.851121191597,6907.161238616068,6,0,0,0
223.0582702815088,67429.6449801964,25,0,0,0
9027.875900023548,10693.82241611055,33,0,0,1
6829.272009512515,41686.64964947945,25,0,1,0
6320.938413021939,379.60044857495564,1,0,0,0
9264.65091384627,81119.32599609894,39,0,0,1
3422.8198872385965,12146.8141831424,22,0,0,0
2167.285128108833,75375.37457318074,26,0,0,0
13.20772663321018,73756.15330231996,44,0,0,0
4960.728381465023,7148.603289167209,14,0,1,0
7202.042421674341,46849.31771012332,7,0,0,0
8115.744614650307,64772.82033877621,42,0,0,1
5378.364048486633,34129.482389549965,15,0,0,0
3664.875787930927,7815.908171123357,10,0,1,0
5399.05874379023,82847.80003361795,41,0,0,1
3435.9208071615876,13302.157494026344,32,0,0,0
9183.442972631137,12349.583745386419,45,0,1,1
6085.667783185245,9692.7937661292,28,0,0,0
3621.8577395083053,46159.57432530174,44,0,1,0
4085.2411750153674,28770.74038400146,47,0,0,0
5144.977280331918,3222.8799103294805,40,0,0,1
5764.110985538116,67938.15848320452,14,0,0,0
809.1453873306883,84515.76381347195,19,0,1,0
8805.623049221544,10018.730768145682,24,0,0,0
5001.768110288394,49000.79232360022,45,0,1,1
8748.195007402695,13360.987211793581,20,0,0,0
6862.759990147568,49351.28103706397,49,0,0,1
1701.2047570061254,82310.81795555617,3,0,1,0
1621.8168789795898,64271.342719951324,13,0,0,0
1776.3246645072818,27427.44131248105,6,0,0,0
5180.590739539509,4624.239675474671,18,0,0,0
1593.1412127391914,72074.33576817108,6,0,0,0
2054.591660535446,1198.5287771565875,39,0,0,0
1998.0470588191374,78788.52596915748,39,0,0,0
8989.36199077441,17215.758073435867,41,0,0,1
27.07120070719972,26359.08724143829,43,0,1,0
2540.4570612658804,19739.459245913786,42,0,0,0
8606.844019644914,39426.26899105638,31,0,0,1
4710.896542326245,64639.8610940499,23,0,1,0
3845.4776397563683,70986.92697082653,16,0,0,0
368.0247966584534,57336.761051753805,24,0,0,0
3827.059239765099,11322.68297212439,4,0,0,0
6424.450784703286,38670.086255051385,10,1,0,1
2388.0141888439216,23366.539742856738,4,0,0,0
1369.1675644856768,41982.333179337715,10,0,0,0
9531.435434728111,49740.74873850809,34,1,0,1
8536.160436662512,45049.39174977576,6,0,0,0
2766.2850478115192,53416.85857704462,30,1,0,1
9470.112084237193,20354.252166523012,12,0,0,0
303.48367412370845,54509.45511344135,4,0,0,0
9054.08219031,68788.37922557122,30,0,0,0
9606.391457030235,7314.70411874793,27,0,0,0
8312.181407940041,24508.49462260431,45,1,1,1
